,hippieName
TM7S3_HUMAN,1
VATE2_HUMAN,1
TFPI2_HUMAN,1
PPARD_HUMAN,1
SEPT3_HUMAN,1
RM41_HUMAN,1
PERM_HUMAN,1
GLHA_HUMAN,1
CXL11_HUMAN,1
RHOQ_HUMAN,1
NEUR4_HUMAN,1
IL4_HUMAN,1
PCX1_HUMAN,1
MOT9_HUMAN,1
CK001_HUMAN,1
PPIE_HUMAN,1
TUB_HUMAN,1
UB2J2_HUMAN,1
RBM8A_HUMAN,1
HTSF1_HUMAN,1
CGHB_HUMAN,1
CP089_HUMAN,1
SNF8_HUMAN,1
TIP_HUMAN,1
HIS1_HUMAN,1
ECE1_HUMAN,1
RGRF2_HUMAN,1
ZBT12_HUMAN,1
TM174_HUMAN,1
CHERP_HUMAN,1
DMWD_HUMAN,1
RBX1_HUMAN,1
EVI1_HUMAN,1
CART_HUMAN,1
RL9_HUMAN,1
OSGP2_HUMAN,1
NLRX1_HUMAN,1
TIGD4_HUMAN,1
CSN3_HUMAN,1
GUC2C_HUMAN,1
EFHC2_HUMAN,1
PPAC3_HUMAN,1
RS4X_HUMAN,1
KI21B_HUMAN,1
CFAB_HUMAN,1
IREB2_HUMAN,1
FCHO2_HUMAN,1
HCFC2_HUMAN,1
MT21C_HUMAN,1
RFXK_HUMAN,1
SASH3_HUMAN,1
GHRHR_HUMAN,1
HDHD3_HUMAN,1
B3GT2_HUMAN,1
CT196_HUMAN,1
CC067_HUMAN,1
LGR4_HUMAN,1
TFEC_HUMAN,1
ETV4_HUMAN,1
F131C_HUMAN,1
SCOT2_HUMAN,1
COQ2_HUMAN,1
MSL2_HUMAN,1
PNDC1_HUMAN,1
SPAT8_HUMAN,1
RHG44_HUMAN,1
PCDBE_HUMAN,1
FMT_HUMAN,1
SULF1_HUMAN,1
ATG10_HUMAN,1
TACD2_HUMAN,1
IMA3_HUMAN,1
SSRD_HUMAN,1
BSDC1_HUMAN,1
S22AC_HUMAN,1
EDF1_HUMAN,1
DIRC2_HUMAN,1
CCD54_HUMAN,1
CI098_HUMAN,1
DDX25_HUMAN,1
LDB2_HUMAN,1
NDST3_HUMAN,1
UD14_HUMAN,1
DRP2_HUMAN,1
DJC27_HUMAN,1
CPNS1_HUMAN,1
FHOD3_HUMAN,1
DSCAM_HUMAN,1
PKCB1_HUMAN,1
UFC1_HUMAN,1
SMCR8_HUMAN,1
SPRE_HUMAN,1
DTX4_HUMAN,1
F133B_HUMAN,1
CENPV_HUMAN,1
GUAA_HUMAN,1
SIAH1_HUMAN,1
MYL6B_HUMAN,1
BCL7B_HUMAN,1
CELF4_HUMAN,1
AX2R_HUMAN,1
TLR10_HUMAN,1
FANCJ_HUMAN,1
MYPC2_HUMAN,1
MCM9_HUMAN,1
BPNT1_HUMAN,1
ACS2L_HUMAN,1
Z354C_HUMAN,1
CANB1_HUMAN,1
WLS_HUMAN,1
BCS1_HUMAN,1
AFAP1_HUMAN,1
STAG2_HUMAN,1
ABHD3_HUMAN,1
PLEK2_HUMAN,1
PCDB6_HUMAN,1
DYH3_HUMAN,1
CAN6_HUMAN,1
MEP1B_HUMAN,1
K2C6A_HUMAN,1
S27A2_HUMAN,1
NOC4L_HUMAN,1
ECHA_HUMAN,1
HUS1_HUMAN,1
CIDEC_HUMAN,1
SNX16_HUMAN,1
SMAD1_HUMAN,1
DEOC_HUMAN,1
UFSP2_HUMAN,1
5NT1A_HUMAN,1
CBPM_HUMAN,1
TAF9_HUMAN,1
ZN300_HUMAN,1
IP3KA_HUMAN,1
IGLL1_HUMAN,1
LYPD6_HUMAN,1
HYCCI_HUMAN,1
LCN15_HUMAN,1
PK2L1_HUMAN,1
ZMY10_HUMAN,1
HS90B_HUMAN,1
NPT1_HUMAN,1
FOXR2_HUMAN,1
DSG2_HUMAN,1
B2L14_HUMAN,1
MPRG_HUMAN,1
CLAT_HUMAN,1
TM2D1_HUMAN,1
SNX12_HUMAN,1
UBL3_HUMAN,1
B3A2_HUMAN,1
RS23_HUMAN,1
UD2B4_HUMAN,1
ODPX_HUMAN,1
MACF1_HUMAN,1
MARK1_HUMAN,1
GLB1L_HUMAN,1
RGN_HUMAN,1
NLK_HUMAN,1
ZN652_HUMAN,1
NPNT_HUMAN,1
NXPH3_HUMAN,1
NDUB7_HUMAN,1
GABPA_HUMAN,1
OVGP1_HUMAN,1
NIT2_HUMAN,1
RMXL3_HUMAN,1
ANXA9_HUMAN,1
SDC2_HUMAN,1
ITIH1_HUMAN,1
ATPF2_HUMAN,1
EMSY_HUMAN,1
DUT_HUMAN,1
ZFP30_HUMAN,1
CXCL9_HUMAN,1
FCSD1_HUMAN,1
PGAM5_HUMAN,1
FOXD3_HUMAN,1
PRUNE_HUMAN,1
ISOC1_HUMAN,1
MUSC_HUMAN,1
ADH7_HUMAN,1
DLL4_HUMAN,1
BASI_HUMAN,1
PR15B_HUMAN,1
TANC2_HUMAN,1
BAALC_HUMAN,1
ZFYV9_HUMAN,1
KRT84_HUMAN,1
DHB11_HUMAN,1
CKLF5_HUMAN,1
PIGW_HUMAN,1
ADAD2_HUMAN,1
AGO61_HUMAN,1
WWTR1_HUMAN,1
MEX3B_HUMAN,1
CS073_HUMAN,1
MYRIP_HUMAN,1
TR64C_HUMAN,1
MFAP3_HUMAN,1
GSTM1_HUMAN,1
SCAM1_HUMAN,1
RBM26_HUMAN,1
CPSF4_HUMAN,1
ERC2_HUMAN,1
WDR13_HUMAN,1
CPEB1_HUMAN,1
LMTK3_HUMAN,1
ATX1L_HUMAN,1
CEBPA_HUMAN,1
PEF1_HUMAN,1
TPPP_HUMAN,1
SGOL1_HUMAN,1
BCAT2_HUMAN,1
FBX36_HUMAN,1
TBB4B_HUMAN,1
CX021_HUMAN,1
IGS21_HUMAN,1
GAS6_HUMAN,1
H10_HUMAN,1
DMRT2_HUMAN,1
BICD2_HUMAN,1
TGFA1_HUMAN,1
ODR4_HUMAN,1
ZN143_HUMAN,1
DCLK2_HUMAN,1
IRS4_HUMAN,1
R39L5_HUMAN,1
TSN14_HUMAN,1
SHPS1_HUMAN,1
PHC1_HUMAN,1
TYRP2_HUMAN,1
WIZ_HUMAN,1
ZFP82_HUMAN,1
KLH14_HUMAN,1
LIPL_HUMAN,1
TM178_HUMAN,1
HIPK4_HUMAN,1
DQA1_HUMAN,1
PYGL_HUMAN,1
DCP1B_HUMAN,1
TRI55_HUMAN,1
PC11Y_HUMAN,1
LYZL1_HUMAN,1
RM24_HUMAN,1
DHSO_HUMAN,1
RL19_HUMAN,1
DFB4A_HUMAN,1
SBNO2_HUMAN,1
DOCK3_HUMAN,1
PKNX2_HUMAN,1
IPRI_HUMAN,1
KAP0_HUMAN,1
GTR11_HUMAN,1
RUFY1_HUMAN,1
DC4L1_HUMAN,1
RUSD2_HUMAN,1
IEX1_HUMAN,1
KCD11_HUMAN,1
ATS19_HUMAN,1
ELP6_HUMAN,1
GLRB_HUMAN,1
GP128_HUMAN,1
ZBTB2_HUMAN,1
MMP8_HUMAN,1
CASQ1_HUMAN,1
GMPR1_HUMAN,1
ALKB1_HUMAN,1
LAMC2_HUMAN,1
DDX54_HUMAN,1
RLA2_HUMAN,1
JAM2_HUMAN,1
KCNK5_HUMAN,1
GPR63_HUMAN,1
ST1A1_HUMAN,1
CT151_HUMAN,1
PSME1_HUMAN,1
SPI2A_HUMAN,1
ERMAP_HUMAN,1
TCPD_HUMAN,1
MALD2_HUMAN,1
HSF2_HUMAN,1
CA144_HUMAN,1
RBM15_HUMAN,1
DNM3L_HUMAN,1
DPY30_HUMAN,1
LMNB2_HUMAN,1
MPP8_HUMAN,1
NCOA3_HUMAN,1
CMKMT_HUMAN,1
STOX2_HUMAN,1
SF3A1_HUMAN,1
CDC42_HUMAN,1
NPHP4_HUMAN,1
MLXPL_HUMAN,1
IRK5_HUMAN,1
DEF6_HUMAN,1
SLIT2_HUMAN,1
GSDMB_HUMAN,1
GBG10_HUMAN,1
STX12_HUMAN,1
M17L2_HUMAN,1
LSM6_HUMAN,1
MFTC_HUMAN,1
H2B1O_HUMAN,1
KCMB2_HUMAN,1
RP9_HUMAN,1
SELN_HUMAN,1
CSN7A_HUMAN,1
SRR1L_HUMAN,1
GSTK1_HUMAN,1
GLRX1_HUMAN,1
EXPH5_HUMAN,1
LHPL4_HUMAN,1
THAP9_HUMAN,1
DPCD_HUMAN,1
PIF1_HUMAN,1
KLF7_HUMAN,1
CRYAA_HUMAN,1
CENPC_HUMAN,1
ENTP6_HUMAN,1
PNML2_HUMAN,1
U17L2_HUMAN,1
ABP1_HUMAN,1
RHG19_HUMAN,1
A2ML1_HUMAN,1
RLA1_HUMAN,1
S38A9_HUMAN,1
SIRPD_HUMAN,1
ZN582_HUMAN,1
LMF1_HUMAN,1
HNRPD_HUMAN,1
1B55_HUMAN,1
LARGE_HUMAN,1
MOXD1_HUMAN,1
CALM_HUMAN,1
LIRB5_HUMAN,1
ALS2_HUMAN,1
CDKL4_HUMAN,1
PK1L2_HUMAN,1
NDKA_HUMAN,1
YTDC2_HUMAN,1
BMI1_HUMAN,1
ICLN_HUMAN,1
CALL5_HUMAN,1
SELPL_HUMAN,1
NDOR1_HUMAN,1
DKK4_HUMAN,1
MACC1_HUMAN,1
PON1_HUMAN,1
CRUM1_HUMAN,1
TXND3_HUMAN,1
CDCA7_HUMAN,1
CDX2_HUMAN,1
PODN_HUMAN,1
CA051_HUMAN,1
TM59L_HUMAN,1
SORC1_HUMAN,1
I11RA_HUMAN,1
RAB1B_HUMAN,1
LNP1_HUMAN,1
ZN296_HUMAN,1
TADBP_HUMAN,1
HDA11_HUMAN,1
B4GN1_HUMAN,1
DLDH_HUMAN,1
CD021_HUMAN,1
GUAD_HUMAN,1
H11_HUMAN,1
DCXR_HUMAN,1
SMYD2_HUMAN,1
NGN2_HUMAN,1
ALMS1_HUMAN,1
QOR_HUMAN,1
CSPG5_HUMAN,1
PSME4_HUMAN,1
APC10_HUMAN,1
SHRM3_HUMAN,1
NUCB1_HUMAN,1
H2B1K_HUMAN,1
CC85A_HUMAN,1
SIK1_HUMAN,1
OMD_HUMAN,1
K0556_HUMAN,1
MTCNB_HUMAN,1
LYRM5_HUMAN,1
FRYL_HUMAN,1
JAK3_HUMAN,1
APOL5_HUMAN,1
TNR3_HUMAN,1
PKHH1_HUMAN,1
CFAD_HUMAN,1
DGLA_HUMAN,1
MCM4_HUMAN,1
CWC25_HUMAN,1
ZNF69_HUMAN,1
RFC4_HUMAN,1
ARTN_HUMAN,1
TMED8_HUMAN,1
PLD3_HUMAN,1
SH3R1_HUMAN,1
ZN484_HUMAN,1
PGFRA_HUMAN,1
CBPN_HUMAN,1
FBX9_HUMAN,1
IMDH1_HUMAN,1
GRM1C_HUMAN,1
GCKR_HUMAN,1
VPRE3_HUMAN,1
PSMD1_HUMAN,1
PANX1_HUMAN,1
STAT_HUMAN,1
RUNX1_HUMAN,1
CAH5B_HUMAN,1
PGES2_HUMAN,1
AKNA_HUMAN,1
ARMX5_HUMAN,1
SYDM_HUMAN,1
UBTD2_HUMAN,1
CHST1_HUMAN,1
MTMRD_HUMAN,1
GRM1_HUMAN,1
ZBT49_HUMAN,1
ZN487_HUMAN,1
ADA33_HUMAN,1
CRTAM_HUMAN,1
BMR1B_HUMAN,1
KCNKF_HUMAN,1
BDNF_HUMAN,1
ERD22_HUMAN,1
TMM17_HUMAN,1
CRUM3_HUMAN,1
CRKL_HUMAN,1
BAG1_HUMAN,1
CNGA2_HUMAN,1
NRCAM_HUMAN,1
F199X_HUMAN,1
CD37_HUMAN,1
TGFR2_HUMAN,1
OAF_HUMAN,1
GL8D1_HUMAN,1
CYBP_HUMAN,1
ALBU_HUMAN,1
CLC2A_HUMAN,1
CN079_HUMAN,1
TM201_HUMAN,1
MPP7_HUMAN,1
CROCC_HUMAN,1
GCSP_HUMAN,1
AMPQ_HUMAN,1
IL3RA_HUMAN,1
KITH_HUMAN,1
CN021_HUMAN,1
NPM_HUMAN,1
ACOT6_HUMAN,1
KDM4D_HUMAN,1
CD2A1_HUMAN,1
NRTN_HUMAN,1
DUS13_HUMAN,1
SYPM_HUMAN,1
RNF32_HUMAN,1
GDF15_HUMAN,1
CLK2_HUMAN,1
BCR_HUMAN,1
PQLC1_HUMAN,1
MOB3A_HUMAN,1
GBRD_HUMAN,1
SCN8A_HUMAN,1
GGT6_HUMAN,1
GBRE_HUMAN,1
ZMIZ2_HUMAN,1
LPIN1_HUMAN,1
CLD2_HUMAN,1
XPOT_HUMAN,1
RT16_HUMAN,1
ZBP1_HUMAN,1
ACOT9_HUMAN,1
GLYAT_HUMAN,1
ITLN1_HUMAN,1
STEA4_HUMAN,1
PLM_HUMAN,1
CX059_HUMAN,1
RAD17_HUMAN,1
CD9_HUMAN,1
DCSTP_HUMAN,1
YTHD2_HUMAN,1
GRIK4_HUMAN,1
CK041_HUMAN,1
ZN254_HUMAN,1
YTHD3_HUMAN,1
RAPSN_HUMAN,1
ANR54_HUMAN,1
EDC3_HUMAN,1
RHOA_HUMAN,1
RPE_HUMAN,1
PILRB_HUMAN,1
YPEL3_HUMAN,1
DCUP_HUMAN,1
RCL_HUMAN,1
APOL6_HUMAN,1
CRNS1_HUMAN,1
ACV1B_HUMAN,1
ZN766_HUMAN,1
HGB1A_HUMAN,1
BAG6_HUMAN,1
OX2G_HUMAN,1
TM63B_HUMAN,1
RAE1L_HUMAN,1
RAB2A_HUMAN,1
ANO1_HUMAN,1
HNRPU_HUMAN,1
SYAP1_HUMAN,1
TXIP1_HUMAN,1
SF3A3_HUMAN,1
PCDAA_HUMAN,1
ZN329_HUMAN,1
IMA5_HUMAN,1
2ABB_HUMAN,1
IGLL5_HUMAN,1
H2B1L_HUMAN,1
GSC2_HUMAN,1
1C02_HUMAN,1
DNJC1_HUMAN,1
REG1A_HUMAN,1
CI064_HUMAN,1
LMBD1_HUMAN,1
RFX2_HUMAN,1
INO1_HUMAN,1
K319L_HUMAN,1
ZN525_HUMAN,1
CRCT1_HUMAN,1
NET4_HUMAN,1
TRI31_HUMAN,1
GLT13_HUMAN,1
MPPD1_HUMAN,1
LPH_HUMAN,1
RL10_HUMAN,1
FUT1_HUMAN,1
BAP31_HUMAN,1
SH3BG_HUMAN,1
SUMO4_HUMAN,1
F110C_HUMAN,1
CK049_HUMAN,1
NAPEP_HUMAN,1
FKTN_HUMAN,1
HCN1_HUMAN,1
NANP_HUMAN,1
S2544_HUMAN,1
SGCG_HUMAN,1
IPP_HUMAN,1
OR8U8_HUMAN,1
NPY5R_HUMAN,1
DTD1_HUMAN,1
S35D3_HUMAN,1
KTI12_HUMAN,1
RPAP3_HUMAN,1
CX058_HUMAN,1
ACSL6_HUMAN,1
F150B_HUMAN,1
GPAT4_HUMAN,1
HMGX4_HUMAN,1
SPS1_HUMAN,1
F174A_HUMAN,1
CP27A_HUMAN,1
FBX6_HUMAN,1
ZO1_HUMAN,1
RHG10_HUMAN,1
CYTC_HUMAN,1
LNX1_HUMAN,1
AKA7A_HUMAN,1
NACAD_HUMAN,1
S39AC_HUMAN,1
CAC1F_HUMAN,1
EAA3_HUMAN,1
IL28A_HUMAN,1
CR001_HUMAN,1
PCOC1_HUMAN,1
RN115_HUMAN,1
ISLR2_HUMAN,1
AVIL_HUMAN,1
CRBL2_HUMAN,1
MPN2_HUMAN,1
CST11_HUMAN,1
CSF1_HUMAN,1
RAB24_HUMAN,1
CQ062_HUMAN,1
P4K2B_HUMAN,1
SARG_HUMAN,1
GTR2_HUMAN,1
FLVC2_HUMAN,1
ZN414_HUMAN,1
SERF2_HUMAN,1
DCBD2_HUMAN,1
GBRA2_HUMAN,1
AMER1_HUMAN,1
ARC1A_HUMAN,1
MARCS_HUMAN,1
ATX3_HUMAN,1
OR6B3_HUMAN,1
NUD12_HUMAN,1
KI20A_HUMAN,1
K1C9_HUMAN,1
PGDH_HUMAN,1
SALL3_HUMAN,1
NOB1_HUMAN,1
M3K14_HUMAN,1
CD1A_HUMAN,1
BIK_HUMAN,1
AT12A_HUMAN,1
UACA_HUMAN,1
SPTC1_HUMAN,1
F101B_HUMAN,1
STXB2_HUMAN,1
ZN140_HUMAN,1
LRR70_HUMAN,1
TOM70_HUMAN,1
HDA10_HUMAN,1
ZN268_HUMAN,1
CTBP2_HUMAN,1
CAD17_HUMAN,1
GABT_HUMAN,1
HUTU_HUMAN,1
SPRR4_HUMAN,1
F222A_HUMAN,1
SIA7E_HUMAN,1
MAGF1_HUMAN,1
MRRP3_HUMAN,1
MA2B1_HUMAN,1
GAS2_HUMAN,1
APBA1_HUMAN,1
ANKR6_HUMAN,1
LEGL_HUMAN,1
SGSM2_HUMAN,1
I17RB_HUMAN,1
EPT1_HUMAN,1
PAIP2_HUMAN,1
T183B_HUMAN,1
ETFA_HUMAN,1
F118A_HUMAN,1
KSR2_HUMAN,1
CLC4E_HUMAN,1
RNAS2_HUMAN,1
ZNF45_HUMAN,1
REST_HUMAN,1
ZN673_HUMAN,1
QIL1_HUMAN,1
TSHB_HUMAN,1
L2GL2_HUMAN,1
RIN3_HUMAN,1
DPCA2_HUMAN,1
PDE3B_HUMAN,1
TIM23_HUMAN,1
PRAM_HUMAN,1
MCA3_HUMAN,1
RAB17_HUMAN,1
MORC3_HUMAN,1
Z354A_HUMAN,1
LUZP2_HUMAN,1
KRA42_HUMAN,1
SCAP_HUMAN,1
CI139_HUMAN,1
PKHO2_HUMAN,1
CLIP2_HUMAN,1
ZN627_HUMAN,1
ZN440_HUMAN,1
AN34A_HUMAN,1
CD11A_HUMAN,1
CCD72_HUMAN,1
CO8A2_HUMAN,1
PRIC3_HUMAN,1
EFNB1_HUMAN,1
CA111_HUMAN,1
EGLN3_HUMAN,1
F127B_HUMAN,1
HUTI_HUMAN,1
ACER1_HUMAN,1
TRI36_HUMAN,1
RGS17_HUMAN,1
CJ068_HUMAN,1
SSFA2_HUMAN,1
MPU1_HUMAN,1
SHOT1_HUMAN,1
FGF9_HUMAN,1
TM155_HUMAN,1
CADH2_HUMAN,1
I27RA_HUMAN,1
SASH1_HUMAN,1
LCNL1_HUMAN,1
GRIA3_HUMAN,1
ZDH14_HUMAN,1
TRI73_HUMAN,1
NVL_HUMAN,1
THAP2_HUMAN,1
DC8L1_HUMAN,1
PSMG2_HUMAN,1
LDHB_HUMAN,1
KI2L2_HUMAN,1
CDC45_HUMAN,1
MX1_HUMAN,1
F177B_HUMAN,1
PPIP2_HUMAN,1
K0947_HUMAN,1
S10A3_HUMAN,1
EDN1_HUMAN,1
ZN584_HUMAN,1
R7BP_HUMAN,1
SPAS1_HUMAN,1
ABCA6_HUMAN,1
PCSK9_HUMAN,1
TTC7B_HUMAN,1
DOCK4_HUMAN,1
PEX1_HUMAN,1
ELAF_HUMAN,1
CT072_HUMAN,1
SAM12_HUMAN,1
F108B_HUMAN,1
ACADM_HUMAN,1
TERF1_HUMAN,1
SFTA1_HUMAN,1
CF072_HUMAN,1
AL9A1_HUMAN,1
CLCN5_HUMAN,1
TAC2N_HUMAN,1
PDCL2_HUMAN,1
GSTCD_HUMAN,1
B9D2_HUMAN,1
S13A1_HUMAN,1
SHQ1_HUMAN,1
UBR1_HUMAN,1
ZBTB3_HUMAN,1
AP2S1_HUMAN,1
JAG2_HUMAN,1
YETS4_HUMAN,1
ZN215_HUMAN,1
COX41_HUMAN,1
NCAM2_HUMAN,1
TSH2_HUMAN,1
AP5M1_HUMAN,1
NET1_HUMAN,1
KRIT1_HUMAN,1
SYAM_HUMAN,1
TMTC2_HUMAN,1
COXM2_HUMAN,1
SPT16_HUMAN,1
TGM3L_HUMAN,1
IGSF5_HUMAN,1
CV041_HUMAN,1
FCRL2_HUMAN,1
AL5AP_HUMAN,1
DDX24_HUMAN,1
KDM2B_HUMAN,1
NRDC_HUMAN,1
F171B_HUMAN,1
UBL5_HUMAN,1
FEM1A_HUMAN,1
FCAR_HUMAN,1
VSI10_HUMAN,1
GEMI7_HUMAN,1
ARFRP_HUMAN,1
ZN192_HUMAN,1
CHCH6_HUMAN,1
RET4_HUMAN,1
UTP15_HUMAN,1
BIRC6_HUMAN,1
SP2_HUMAN,1
ALKB4_HUMAN,1
HELQ_HUMAN,1
AK1C1_HUMAN,1
BDH2_HUMAN,1
FLI1_HUMAN,1
CS021_HUMAN,1
AQP3_HUMAN,1
R4RL2_HUMAN,1
RM11_HUMAN,1
CNKR2_HUMAN,1
GEMI2_HUMAN,1
RAB30_HUMAN,1
CF218_HUMAN,1
KT33A_HUMAN,1
ACO13_HUMAN,1
CLVS1_HUMAN,1
Z280B_HUMAN,1
PWP1_HUMAN,1
APOA5_HUMAN,1
MEFV_HUMAN,1
ALG9_HUMAN,1
GRHL1_HUMAN,1
VP33B_HUMAN,1
SNRK_HUMAN,1
SPIT3_HUMAN,1
P20L1_HUMAN,1
CNOT4_HUMAN,1
UBP11_HUMAN,1
SUGP1_HUMAN,1
CFAI_HUMAN,1
PHF7_HUMAN,1
NDST1_HUMAN,1
H2B2E_HUMAN,1
PPBI_HUMAN,1
CTRO_HUMAN,1
S13A5_HUMAN,1
PKHG5_HUMAN,1
ARMC6_HUMAN,1
S52A2_HUMAN,1
SSX1_HUMAN,1
STH_HUMAN,1
ZNT10_HUMAN,1
ZN606_HUMAN,1
SAP18_HUMAN,1
PAR12_HUMAN,1
LR2BP_HUMAN,1
TFAM_HUMAN,1
KCNQ5_HUMAN,1
SC31A_HUMAN,1
MNDA_HUMAN,1
DMB_HUMAN,1
CX067_HUMAN,1
FER3L_HUMAN,1
LRP10_HUMAN,1
NCKX2_HUMAN,1
SPF30_HUMAN,1
FUT11_HUMAN,1
CRP_HUMAN,1
MYO7B_HUMAN,1
CC111_HUMAN,1
MTHSD_HUMAN,1
ZN295_HUMAN,1
IKIP_HUMAN,1
TALAN_HUMAN,1
RIPL1_HUMAN,1
STP1_HUMAN,1
PGK1_HUMAN,1
SLAP1_HUMAN,1
DCAM_HUMAN,1
ERO1B_HUMAN,1
PDCD6_HUMAN,1
TM1L2_HUMAN,1
AL2CL_HUMAN,1
IRS1_HUMAN,1
COPA1_HUMAN,1
BMAL1_HUMAN,1
SLIT3_HUMAN,1
ATF6B_HUMAN,1
DMRTA_HUMAN,1
PRPS1_HUMAN,1
ANKH_HUMAN,1
SYCP3_HUMAN,1
BPI_HUMAN,1
SZT2_HUMAN,1
NNAT_HUMAN,1
ITIH2_HUMAN,1
SULF2_HUMAN,1
VATE1_HUMAN,1
EGR2_HUMAN,1
P5CR2_HUMAN,1
SUIS_HUMAN,1
FACE1_HUMAN,1
CP4FB_HUMAN,1
S35G2_HUMAN,1
C1QT1_HUMAN,1
ATG4B_HUMAN,1
TOB1_HUMAN,1
DX39A_HUMAN,1
RBM47_HUMAN,1
SCAI_HUMAN,1
US6NL_HUMAN,1
ARF5_HUMAN,1
1C14_HUMAN,1
NEU2_HUMAN,1
MYG1_HUMAN,1
RT30_HUMAN,1
ELF2_HUMAN,1
MUC20_HUMAN,1
SP4_HUMAN,1
CD33_HUMAN,1
JDP2_HUMAN,1
E2F8_HUMAN,1
SBP1_HUMAN,1
KR10B_HUMAN,1
RGPD1_HUMAN,1
CDAN1_HUMAN,1
CKLF6_HUMAN,1
ZN175_HUMAN,1
ACSA_HUMAN,1
COL12_HUMAN,1
ATTY_HUMAN,1
DPYL5_HUMAN,1
RWDD3_HUMAN,1
MCHR2_HUMAN,1
SPRY7_HUMAN,1
CN135_HUMAN,1
LPP60_HUMAN,1
FRMD8_HUMAN,1
TM237_HUMAN,1
DPOG2_HUMAN,1
ZNF76_HUMAN,1
PI4KB_HUMAN,1
PAK1_HUMAN,1
H12_HUMAN,1
NFXL1_HUMAN,1
C1D_HUMAN,1
COG1_HUMAN,1
GSC_HUMAN,1
FEZ1_HUMAN,1
UBE2K_HUMAN,1
IGHG3_HUMAN,1
FANCC_HUMAN,1
S61A2_HUMAN,1
OS9_HUMAN,1
FGF16_HUMAN,1
RELB_HUMAN,1
EZH1_HUMAN,1
BRDT_HUMAN,1
SSRP1_HUMAN,1
CA122_HUMAN,1
CCL15_HUMAN,1
COX2_HUMAN,1
GIMA7_HUMAN,1
GRPR_HUMAN,1
SNAI2_HUMAN,1
RF1ML_HUMAN,1
LIMD2_HUMAN,1
CHIT1_HUMAN,1
CSF3R_HUMAN,1
TAF1L_HUMAN,1
RTP2_HUMAN,1
Z658B_HUMAN,1
EFCB7_HUMAN,1
IL24_HUMAN,1
VPS36_HUMAN,1
IF140_HUMAN,1
GBP6_HUMAN,1
TNKS2_HUMAN,1
TM165_HUMAN,1
HEXI1_HUMAN,1
I17RA_HUMAN,1
SIN3B_HUMAN,1
AMRP_HUMAN,1
CCD83_HUMAN,1
ERC6L_HUMAN,1
LHX4_HUMAN,1
GPX2_HUMAN,1
DOK1_HUMAN,1
GTF2I_HUMAN,1
MET10_HUMAN,1
CD44_HUMAN,1
GRM6_HUMAN,1
CLCB_HUMAN,1
CREM_HUMAN,1
DBND2_HUMAN,1
FA57A_HUMAN,1
GNAO_HUMAN,1
CQ037_HUMAN,1
SC6A9_HUMAN,1
PYGB_HUMAN,1
JAZF1_HUMAN,1
ITA10_HUMAN,1
DHSD_HUMAN,1
DOK3_HUMAN,1
MS18B_HUMAN,1
MSTO1_HUMAN,1
LRBA_HUMAN,1
C99L2_HUMAN,1
TM14B_HUMAN,1
CT194_HUMAN,1
CE112_HUMAN,1
HACL1_HUMAN,1
CT043_HUMAN,1
FBW12_HUMAN,1
VPS11_HUMAN,1
LYSM2_HUMAN,1
ABCAA_HUMAN,1
TRIB1_HUMAN,1
TM102_HUMAN,1
KDM4A_HUMAN,1
GLTD2_HUMAN,1
SSR5_HUMAN,1
S35D1_HUMAN,1
ZN404_HUMAN,1
ZMYM4_HUMAN,1
TMCO7_HUMAN,1
MED21_HUMAN,1
DYH14_HUMAN,1
HBAZ_HUMAN,1
ZSWM6_HUMAN,1
1A23_HUMAN,1
TDRD5_HUMAN,1
PIAS2_HUMAN,1
MED24_HUMAN,1
TMM54_HUMAN,1
LPAR6_HUMAN,1
ITAD_HUMAN,1
CXA8_HUMAN,1
COXM1_HUMAN,1
CNTP3_HUMAN,1
CDC27_HUMAN,1
LAMC1_HUMAN,1
ZN235_HUMAN,1
RNF24_HUMAN,1
TMM60_HUMAN,1
OTUD1_HUMAN,1
K220L_HUMAN,1
B2CL1_HUMAN,1
F149B_HUMAN,1
RED_HUMAN,1
CIB4_HUMAN,1
RXRA_HUMAN,1
TM196_HUMAN,1
WBP2_HUMAN,1
AUXI_HUMAN,1
TEX15_HUMAN,1
EFNA4_HUMAN,1
GSTT2_HUMAN,1
SP110_HUMAN,1
HLAF_HUMAN,1
CLC4M_HUMAN,1
SETX_HUMAN,1
DDA1_HUMAN,1
UBA5_HUMAN,1
TIM44_HUMAN,1
AT2B2_HUMAN,1
KT222_HUMAN,1
CML1_HUMAN,1
HPSE_HUMAN,1
HDHD2_HUMAN,1
SOX9_HUMAN,1
ZN335_HUMAN,1
ARL3_HUMAN,1
SIAT6_HUMAN,1
GLTL2_HUMAN,1
GPIX_HUMAN,1
RPC1_HUMAN,1
GWL_HUMAN,1
MOBP_HUMAN,1
D19L2_HUMAN,1
CP4F8_HUMAN,1
MIB1_HUMAN,1
MLF1_HUMAN,1
GRIN3_HUMAN,1
PCF11_HUMAN,1
EPIPL_HUMAN,1
RNH2A_HUMAN,1
ZBT20_HUMAN,1
HNRPR_HUMAN,1
ANM6_HUMAN,1
SHLB2_HUMAN,1
LATS1_HUMAN,1
DHX36_HUMAN,1
DMRT1_HUMAN,1
PPM1A_HUMAN,1
TM14A_HUMAN,1
NSUN6_HUMAN,1
ISG20_HUMAN,1
RRP8_HUMAN,1
CSRP1_HUMAN,1
O10H1_HUMAN,1
RIR2_HUMAN,1
